step,system_mean_speed,system_total_waiting_time,system_total_stopped
860,12.474264118198597,524.0,28
861,12.57728150093893,541.0,30
862,12.644872106842582,541.0,28
863,12.722322503724529,543.0,27
864,12.73706100659914,569.0,27
865,12.644231496236793,592.0,29
866,12.459283593024155,622.0,32
867,12.242857425703074,653.0,32
868,12.130207630341292,685.0,35
869,12.182010229175125,721.0,37
870,12.281391611101409,758.0,38
871,12.21838474927812,795.0,39
872,12.16081201202606,834.0,40
873,12.151764695634832,833.0,41
874,12.086538975568894,876.0,44
875,12.108601799787076,922.0,47
876,12.198908575319319,971.0,50
877,12.364377438554156,982.0,49
878,12.449891412881131,1031.0,50
879,12.397502106457774,1083.0,53
880,12.267089583866138,1137.0,55
881,12.111348098993469,1191.0,55
882,12.032477006924893,1222.0,53
883,11.899253948147011,1268.0,53
884,11.828020094622884,1321.0,54
885,11.779129242606976,1375.0,55
886,11.845399287899488,1429.0,55
887,11.856025134115644,1484.0,56
888,11.822130246117672,1456.0,56
889,11.849234334443075,1424.0,55
890,11.869058670867974,1399.0,57
891,11.81649718826364,1373.0,56
892,11.73216506528294,1371.0,56
893,11.53057434418998,1423.0,56
894,11.280540760327366,1478.0,56
895,11.157845655850469,1534.0,57
896,11.092642474888233,1590.0,57
897,11.07791668329096,1650.0,61
898,11.099250824305624,1710.0,61
899,11.127207087049587,1774.0,65
900,11.330859150127703,761.0,38
901,11.559864509076377,267.0,24
902,11.824223770121511,157.0,17
903,12.042397079445534,144.0,17
904,12.202341537539693,158.0,17
905,12.343067065996769,171.0,16
906,12.579604361579268,194.0,24
907,12.792472566662958,216.0,25
908,13.085699561000146,222.0,23
909,13.316342880849694,237.0,24
910,13.539110986776658,261.0,25
911,13.836812571852425,277.0,25
912,14.031511554142922,295.0,25
913,14.16801724883625,305.0,25
914,14.231131675955643,321.0,25
915,14.16661113158936,325.0,24
916,13.967730120874805,346.0,23
917,13.716148551402728,369.0,24
918,13.631493012002649,392.0,24
919,13.607680635140722,417.0,25
920,13.447328590407256,436.0,27
921,13.340749817148776,396.0,27
922,13.088382162838942,403.0,28
923,12.831480131106314,422.0,27
924,12.673584701731105,434.0,30
925,12.688495012136947,464.0,32
926,12.703873888161677,498.0,35
927,12.676593025240322,533.0,36
928,12.54429273627788,571.0,39
929,12.518473632345541,604.0,40
930,12.613802246603521,566.0,37
931,12.652866394544933,564.0,35
932,12.663213062343635,582.0,34
933,12.703573014639487,615.0,34
934,12.770207910611177,651.0,37
935,12.907159914488293,687.0,37
936,13.077588199213357,723.0,37
937,13.124780355801839,760.0,38
938,13.192149746310053,799.0,40
939,13.107193861656267,726.0,37
940,12.957609822769902,694.0,38
941,12.697379929452305,679.0,38
942,12.574138229491657,686.0,35
943,12.367861308485379,711.0,37
944,12.42718660087997,743.0,35
945,12.428463609256394,556.0,29
946,12.512582221449273,440.0,23
947,12.447536603822517,378.0,24
948,12.49257484557599,383.0,22
949,12.535956967129932,396.0,22
950,12.651665621133203,397.0,23
951,12.808843680399805,417.0,23
952,12.872098648165187,441.0,25
953,12.93806332226134,465.0,25
954,13.05767894124858,490.0,26
955,13.22860742019729,515.0,26
956,13.367652310114904,542.0,28
957,13.316957706270584,571.0,30
958,13.375642456778944,597.0,29
959,13.438581023773175,626.0,30
960,13.381772574122756,657.0,32
961,13.24910652447776,689.0,33
962,13.030502838240348,721.0,33
963,12.785201206292939,756.0,36
964,12.486825264937167,791.0,37
965,12.357993611181962,831.0,41
966,12.182120661996295,871.0,44
967,11.999479724906026,912.0,43
968,11.863982275995648,954.0,43
969,11.76322645966808,1000.0,47
970,11.662902134261877,1049.0,50
971,11.664988245667177,1096.0,52
972,11.646423557330658,1147.0,53
973,11.632497017175307,1201.0,55
974,11.668037527574912,1255.0,55
975,11.673659910229333,1312.0,58
976,11.572593474014472,1373.0,62
977,11.504462125818455,1436.0,64
978,11.344755471006657,1416.0,64
979,11.26857081846711,1395.0,62
980,11.206517491498982,1376.0,62
981,11.087607056178292,1438.0,63
982,11.009404875600081,1501.0,64
983,10.97984208449813,1554.0,65
984,10.915522711755553,1618.0,65
985,10.831769601311766,1682.0,67
986,10.822728322950166,1747.0,67
987,10.90412631648992,1814.0,68
988,10.859595847312063,1882.0,69
989,10.73977330224201,1951.0,70
990,10.646468846885949,933.0,43
991,10.666561850539358,445.0,29
992,10.865347975874348,275.0,20
993,11.124701535322673,165.0,13
994,11.534738877301,99.0,10
995,11.950163355777846,61.0,8
996,12.349002431263882,44.0,7
997,12.765521220340768,47.0,6
998,13.063249386728158,54.0,8
999,13.249307195067255,58.0,8
1000,13.565853613683839,60.0,8
1001,13.866809712984299,66.0,9
1002,14.159894520631655,70.0,9
1003,14.314239926978868,74.0,9
1004,14.404011168096439,76.0,7
1005,14.429520480422951,83.0,8
1006,14.297331615129155,86.0,7
1007,14.109736834990084,95.0,10
1008,13.886165977758562,106.0,12
1009,13.581927079315962,120.0,15
1010,13.439110696162839,134.0,16
1011,13.393654378950409,144.0,17
1012,13.337062162820821,150.0,18
1013,13.212141612498044,168.0,19
1014,13.089541999932857,192.0,25
1015,13.029691781899277,219.0,28
1016,12.929529194584083,249.0,31
1017,12.770992482277562,283.0,35
1018,12.636460604729645,318.0,36
1019,12.609717289496833,351.0,35
1020,12.528149808435696,377.0,36
1021,12.371168780257213,404.0,39
1022,12.33698704508005,379.0,35
1023,12.282047486799472,362.0,32
1024,12.323131008674164,348.0,30
1025,12.305544067990379,343.0,28
1026,12.252353298572851,347.0,27
1027,12.268803490480185,364.0,26
1028,12.26819013816696,383.0,27
1029,12.235038483012012,300.0,26
1030,12.317467261607362,262.0,25
1031,12.347483938701313,258.0,28
1032,12.37158702179942,278.0,30
1033,12.466260194250077,291.0,30
1034,12.55241310456842,313.0,30
1035,12.680674033875603,236.0,22
1036,12.695062648677727,231.0,21
1037,12.642834763315756,240.0,20
1038,12.548086381677164,257.0,22
1039,12.553698356961878,279.0,23
1040,12.619112984089329,299.0,25
1041,12.48782895527532,297.0,24
1042,12.407047933988508,313.0,28
1043,12.395237026752602,338.0,32
1044,12.390616531916594,368.0,32
1045,12.3038596443427,404.0,37
1046,12.251877705757188,441.0,38
1047,12.165283397123847,473.0,37
1048,12.091567315419779,511.0,39
1049,12.015995950487628,550.0,40
1050,11.90826425399904,590.0,41
1051,11.835659273067678,615.0,43
1052,11.83234450449977,652.0,45
1053,11.780703528648573,699.0,48
1054,11.66719111786439,742.0,51
1055,11.536224231739158,794.0,53
1056,11.411282131201753,850.0,57
1057,11.344921479526695,903.0,57
1058,11.228740449808503,945.0,57
1059,11.233429771058239,992.0,57
1060,11.239196253176031,1012.0,55
1061,11.133551385228511,1047.0,55
1062,11.208386103939658,1083.0,56
1063,11.231212198156149,1119.0,56
1064,11.388674557979073,1166.0,56
1065,11.487808891896236,1222.0,57
1066,11.46523030148119,1280.0,59
1067,11.528001548641592,1325.0,57
1068,11.49743737154231,1298.0,57
1069,11.416346244159664,1354.0,57
1070,11.457595452641618,1411.0,58
1071,11.358978725521466,1459.0,57
1072,11.389663395745286,1518.0,60
1073,11.366853807740899,1578.0,61
1074,11.26979943444602,1636.0,61
1075,11.118173896613783,1697.0,62
1076,10.974499359067156,1757.0,63
1077,10.801951896334796,1822.0,66
1078,10.6336132537695,1887.0,66
1079,10.518245754286369,1935.0,65
1080,10.59669142172503,1057.0,40
1081,10.854132807482644,597.0,28
1082,11.268800839812997,398.0,21
1083,11.554838674381738,333.0,16
1084,11.916755316400986,302.0,14
1085,12.0732907367639,275.0,13
1086,12.137798639523373,255.0,15
1087,12.338865241004184,253.0,15
1088,12.676077098846124,264.0,14
1089,13.050388750325522,275.0,16
1090,13.440194305612957,290.0,16
1091,13.713824619155261,302.0,15
1092,13.835012030557813,317.0,16
1093,13.948673580140664,332.0,17
1094,13.982099892075928,349.0,18
1095,13.905046551102409,368.0,20
1096,13.768995455638118,389.0,22
1097,13.685187149599566,399.0,22
1098,13.671847139548936,375.0,17
1099,13.602438447599393,322.0,17
1100,13.517116748500145,273.0,15
1101,13.307147604757683,185.0,13
1102,13.158568883550725,147.0,10
1103,13.101519654526204,122.0,11
1104,13.13602961275191,103.0,13
1105,13.230280001937432,96.0,15
1106,13.404800428281611,113.0,18
1107,13.530366420130916,131.0,19
1108,13.5492671852788,146.0,20
1109,13.56233112186723,165.0,21
1110,13.42374167176538,188.0,24
1111,13.389246287124235,211.0,24
1112,13.38930258542933,237.0,27
1113,13.35748494352216,263.0,27
1114,13.361482783364172,274.0,26
1115,13.23597328488279,287.0,27
1116,13.113096582422628,299.0,25
1117,13.021698752340088,313.0,25
1118,13.04350064466387,323.0,25
1119,13.08400733909754,301.0,25
1120,13.119767418814499,309.0,26
1121,13.134380255695064,309.0,25
1122,12.993019284849858,315.0,25
1123,12.761908974416096,327.0,26
1124,12.581001160599179,339.0,28
1125,12.549275494899847,299.0,27
1126,12.537477924024783,321.0,26
1127,12.534221567201367,347.0,27
1128,12.50062664882703,374.0,28
1129,12.427441985436204,402.0,29
1130,12.448792018762292,433.0,32
1131,12.4922686047585,465.0,33
1132,12.433760715524137,494.0,33
1133,12.401559556375279,526.0,36
1134,12.457962596543663,560.0,34
1135,12.519533444029195,599.0,40
1136,12.576514524668722,605.0,38
1137,12.85514259071111,616.0,35
1138,13.017208340250448,634.0,35
1139,13.031097398158156,669.0,36
1140,12.894377004516592,640.0,34
1141,12.924841200218172,619.0,34
1142,12.839350770581408,609.0,32
1143,12.766552498912786,602.0,30
1144,12.69277322094277,601.0,30
1145,12.643596371617292,633.0,33
1146,12.608230889431153,623.0,31
1147,12.563633049537193,633.0,33
1148,12.45363831180712,663.0,34
1149,12.444419020249171,691.0,34
1150,12.383837053867673,726.0,36
1151,12.494749223540975,751.0,34
1152,12.453160592479259,783.0,35
1153,12.353826777171875,816.0,35
1154,12.333132968256203,852.0,37
1155,12.25198124088223,890.0,39
1156,12.204445643364998,930.0,41
1157,12.111483368501696,970.0,41
1158,11.938612024253025,940.0,40
1159,11.663185677537347,981.0,42
1160,11.561500748137343,1004.0,42
1161,11.478529470471555,1028.0,39
1162,11.52030710508983,1059.0,40
1163,11.643183823415281,1101.0,43
1164,11.691477568402313,1143.0,44
1165,11.798478347155323,1186.0,44
1166,11.93143305009491,1231.0,46
1167,11.914801782974267,1273.0,46
1168,11.971282741788459,1320.0,48
1169,12.02103066868772,1356.0,47
1170,11.990336225370108,641.0,26
1171,11.989433510340334,340.0,15
1172,11.934031542729244,194.0,13
1173,11.922204945697615,106.0,11
1174,12.065553073614806,65.0,9
1175,12.29144011414803,74.0,10
1176,12.507979343796514,81.0,10
1177,13.02456390620138,90.0,10
1178,13.413923554486487,104.0,15
1179,13.852544486533025,109.0,13
1180,14.196668796186785,115.0,11
1181,14.447955492520274,126.0,12
1182,14.583717053587877,132.0,10
1183,14.64759739479705,142.0,11
1184,14.63485231177294,154.0,13
1185,14.768814266678296,166.0,13
1186,14.782070642415972,179.0,14
1187,14.698818241400279,192.0,17
1188,14.662138160041518,207.0,19
1189,14.760570480222187,225.0,19
1190,14.836849264516182,237.0,19
1191,14.89123225621585,219.0,18
1192,14.842609695633865,232.0,17
1193,14.598640623214362,248.0,17
1194,14.448111665578674,267.0,20
1195,14.372391077018028,288.0,22
1196,14.231887164171658,309.0,22
1197,13.91408970924558,328.0,22
1198,13.718403626643974,323.0,21
1199,13.571457019946923,320.0,21
1200,13.520698890123224,255.0,19
1201,13.36449487665774,265.0,20
1202,13.27444844629264,284.0,21
1203,13.342945242013803,297.0,23
1204,13.532843083408537,312.0,23
1205,13.609414510746108,336.0,25
1206,13.736547824450914,352.0,23
1207,13.68635556412588,364.0,21
1208,13.50094598506965,386.0,23
1209,13.507120987975961,375.0,21
1210,13.496172075371602,396.0,22
1211,13.461557633744157,418.0,23
1212,13.542006171437123,442.0,25
1213,13.39326347856618,467.0,26
1214,13.247769721290576,492.0,26
1215,13.203019665765439,346.0,22
1216,13.181121781810571,334.0,22
1217,13.170379206097191,345.0,21
1218,13.039821953265642,361.0,22
1219,13.09223678240535,382.0,22
1220,13.106046664353263,401.0,24
1221,13.079086418801522,427.0,27
1222,12.979466120945915,455.0,29
1223,12.978527472448562,484.0,30
1224,12.954098592609041,513.0,30
1225,12.720440551124572,544.0,32
1226,12.545431171541027,571.0,32
1227,12.395048111330972,594.0,33
1228,12.374862300730001,626.0,33
1229,12.269517861638134,662.0,37
1230,12.2536994193874,636.0,38
1231,12.305175709356918,615.0,39
1232,12.262685165209277,657.0,43
1233,12.347614954105733,690.0,42
1234,12.296133301608549,665.0,43
1235,12.399723652927547,655.0,45
1236,12.45095818802909,652.0,46
1237,12.43545521159466,637.0,44
1238,12.360658991980603,621.0,42
1239,12.258274150998242,632.0,42
1240,12.247772557212329,638.0,41
1241,12.18371166006258,654.0,39
1242,12.115100157282438,680.0,42
1243,12.090043536676557,709.0,41
1244,11.908147629663086,749.0,43
1245,11.900920395033802,792.0,44
1246,11.969152674577618,830.0,42
1247,12.038896021196853,872.0,43
1248,12.061407063548222,913.0,43
1249,11.982784151770138,953.0,42
1250,11.92369911427735,995.0,43
1251,11.844967638643208,1037.0,43
1252,11.8256703526102,1067.0,42
1253,11.872082898946324,1109.0,43
1254,11.87483445766674,1152.0,44
1255,11.972067452900767,1197.0,46
1256,12.077735522059083,1242.0,47
1257,12.024896307314396,1286.0,46
1258,12.000927081536776,1334.0,49
1259,11.775178620924192,1376.0,48
1260,11.725719061959728,472.0,23
1261,11.8521429737438,211.0,16
1262,12.180886263468686,80.0,13
1263,12.606261495093891,42.0,11
1264,12.992636812770849,50.0,11
1265,13.363517228364456,62.0,13
1266,13.705150621396166,74.0,13
1267,13.81029165107387,86.0,13
1268,13.994071815083572,98.0,13
1269,14.32326672233271,88.0,11
1270,14.543768845517903,76.0,10
1271,14.76315594259093,86.0,11
1272,14.828216754733198,96.0,11
1273,14.975585413814093,107.0,12
1274,15.15474944787817,119.0,13
1275,15.217233194339341,125.0,12
1276,15.155501447322411,138.0,13
1277,14.890608238539002,149.0,14
1278,14.774756000885851,161.0,13
1279,14.640412746015622,175.0,15
1280,14.391386213837137,189.0,15
1281,14.246212212203446,180.0,15
1282,13.948074104434726,176.0,18
1283,13.766649978677396,183.0,18
1284,13.531633528730524,199.0,19
1285,13.324133550024415,220.0,22
1286,13.114680613827666,242.0,23
1287,12.91510344187786,268.0,27
1288,12.892046710694283,297.0,30
1289,12.926946186996496,329.0,33
1290,12.792986365206472,363.0,35
1291,12.621463314830882,400.0,38
1292,12.503942979686574,433.0,39
1293,12.409662378699409,472.0,39
1294,12.43366709774218,510.0,40
1295,12.498470124563497,551.0,42
1296,12.577072250429577,593.0,43
1297,12.633816632001858,637.0,45
1298,12.522146509942313,680.0,46
1299,12.448205551754672,625.0,42
1300,12.395827450286596,628.0,40
1301,12.336751764621765,647.0,38
1302,12.174698652532486,673.0,40
1303,11.82941955522784,688.0,38
1304,11.59862247245152,689.0,35
1305,11.710614169759623,531.0,28
1306,11.71713284437024,508.0,28
1307,11.85989043276062,507.0,31
1308,11.949937728743992,511.0,30
1309,11.799248881334604,523.0,30
1310,11.710026867505155,540.0,29
1311,11.557735003577204,556.0,31
1312,11.479295200143996,555.0,30
1313,11.473968544677918,586.0,32
1314,11.422820525139995,617.0,33
1315,11.462496697723141,652.0,36
1316,11.480325856755911,687.0,36
1317,11.539036927653406,726.0,40
1318,11.41495249364952,769.0,44
1319,11.343321609363974,812.0,45
1320,11.290518901707344,797.0,46
1321,11.301070225324663,780.0,47
1322,11.133797891293307,828.0,49
1323,10.990895263974132,844.0,47
1324,10.881932486574634,824.0,49
1325,10.834320312646039,819.0,49
1326,10.804496301680338,834.0,52
1327,10.869015904913274,864.0,53
1328,10.893971394275166,913.0,53
1329,10.992969878715714,965.0,54
1330,11.098753082076184,1019.0,54
1331,11.207477667863955,1071.0,54
1332,11.186350979269749,1100.0,52
1333,11.224031995279985,1137.0,50
1334,11.261789371574451,1187.0,51
1335,11.259924963947666,1231.0,51
1336,11.220553143986667,1283.0,53
1337,11.123029182267874,1331.0,53
1338,11.135151842435365,1329.0,55
1339,11.026838843372897,1384.0,56
1340,10.955118611497337,1438.0,57
1341,10.889666169228331,1471.0,56
1342,10.93936698019117,1529.0,59
1343,11.059761802597968,1590.0,62
1344,11.131914261421933,1652.0,63
1345,11.117081508457883,1716.0,65
1346,11.226593640501736,1776.0,65
1347,11.29424195560452,1836.0,66
1348,11.348322235982945,1896.0,64
1349,11.231948775809117,1959.0,64
1350,11.420621525691432,1164.0,42
1351,11.549075725975241,777.0,28
1352,11.661626738821937,584.0,20
1353,11.875053504341551,457.0,15
1354,12.133376576596316,385.0,15
1355,12.336342496089406,399.0,15
1356,12.684712389592844,414.0,17
1357,13.050446989144902,428.0,16
1358,13.47446905856914,394.0,14
1359,13.848391552735091,364.0,15
1360,14.20886362727767,336.0,15
1361,14.325536525819222,308.0,16
1362,14.590024386471807,256.0,13
1363,14.739322649544444,227.0,14
1364,14.770581186565582,241.0,15
1365,14.864559331144452,238.0,12
1366,14.817759947976036,247.0,16
1367,14.616015992774932,264.0,18
1368,14.473506921176948,282.0,19
1369,14.215739217468874,294.0,19
1370,13.94546367898497,312.0,23
1371,13.727453662669928,265.0,22
1372,13.611824191041707,223.0,24
1373,13.368355579527998,193.0,23
1374,13.323805203593407,186.0,24
1375,13.168512702310212,188.0,25
1376,13.08761581628524,214.0,28
1377,12.930784989423673,244.0,31
1378,12.754208397845888,271.0,36
1379,12.66514129895667,302.0,35
1380,12.59681293628897,292.0,35
1381,12.68569977766308,286.0,32
1382,12.69446473546149,290.0,32
1383,12.778565772565797,301.0,32
1384,12.779771160650071,335.0,35
1385,12.766321465349254,371.0,37
1386,12.85924265983922,409.0,39
1387,13.002067192909772,443.0,38
1388,13.107674414750267,474.0,36
1389,13.188190398439847,454.0,33
1390,13.008777861265306,449.0,32
1391,12.85685696526299,464.0,32
1392,12.634942797100273,479.0,31
1393,12.514975289270073,495.0,32
1394,12.50427828751853,527.0,32
1395,12.444208445505616,412.0,31
1396,12.231934601444609,400.0,33
1397,12.142310024673979,408.0,36
1398,12.050309246995791,446.0,39
1399,12.082540145343167,489.0,44
1400,12.11982755226031,531.0,44
1401,12.179871662602787,556.0,43
1402,12.11479435268751,592.0,44
1403,12.046454987387914,630.0,45
1404,11.947325970663787,670.0,46
1405,12.030869638690836,708.0,47
1406,12.02947472044392,757.0,50
1407,11.92040806346363,806.0,52
1408,11.904564815768643,856.0,53
1409,11.892693918391016,909.0,54
1410,11.956774873535123,933.0,55
1411,11.977260020331348,950.0,53
1412,12.099306370344355,1001.0,54
1413,12.11112955987967,1052.0,56
1414,12.203001589433685,1079.0,53
1415,12.325866849079109,1132.0,54
1416,12.375602791198432,1186.0,55
1417,12.379705532944406,1186.0,53
1418,12.419786452631888,1239.0,54
1419,12.53855346657276,1292.0,54
1420,12.621296238211865,1334.0,55
1421,12.661757359527364,1391.0,57
1422,12.513159112305766,1429.0,58
1423,12.330773013824738,1483.0,58
1424,12.203106117781973,1540.0,58
1425,12.006097692057889,1597.0,58
1426,11.790654521980015,1655.0,59
1427,11.733439669895551,1714.0,60
1428,11.651913745125762,1721.0,60
1429,11.58339432467039,1729.0,60
1430,11.513359431761495,1737.0,59
1431,11.373977719740584,1796.0,60
1432,11.21600237611628,1855.0,60
1433,11.064617824423765,1915.0,61
1434,10.924572843057433,1975.0,61
1435,10.846951284121127,2037.0,63
1436,10.8825166697391,2071.0,63
1437,10.905286245983397,2134.0,64
1438,10.809584768829023,2199.0,66
1439,10.741352899249067,2267.0,69
1440,10.918680848456464,1205.0,45
1441,11.25392874876164,601.0,30
1442,11.625681198379645,234.0,18
1443,11.958098287853737,91.0,11
1444,12.32936673269833,72.0,7
1445,12.709617830393778,74.0,9
1446,13.023193495596209,78.0,7
1447,13.367371367264942,86.0,9
1448,13.853551685729606,93.0,9
1449,14.098194668506723,99.0,8
1450,14.325148236196153,107.0,9
1451,14.52681192176396,114.0,9
1452,14.792086896516473,122.0,9
1453,14.907469927768805,131.0,10
1454,14.903727359260127,144.0,14
1455,14.838023736140896,157.0,14
1456,14.717030494390633,170.0,14
1457,14.449757413194405,186.0,17
1458,14.223941747554324,197.0,16
1459,13.813317656543735,204.0,16
1460,13.445278157516963,219.0,17
1461,13.289959816209736,176.0,17
1462,13.009969799625052,193.0,18
1463,12.827296910449224,209.0,20
1464,12.782397947378424,230.0,22
1465,12.643658205466908,239.0,23
1466,12.656058094743116,265.0,27
1467,12.542739439241855,279.0,28
1468,12.587493206630965,308.0,30
1469,12.606451699029108,328.0,31
1470,12.716435414349807,356.0,32
1471,12.696934751371822,374.0,31
1472,12.750706531006259,405.0,34
1473,12.833917277556704,434.0,33
1474,12.840386592909484,448.0,31
1475,12.88868930253268,480.0,33
1476,12.874232079776284,514.0,35
1477,12.799521700064204,549.0,36
1478,12.757205200099593,582.0,37
1479,12.624376498824102,516.0,34
1480,12.487747726403747,476.0,32
1481,12.372210463038124,468.0,30
1482,12.256181670384276,484.0,30
1483,12.255749587588085,511.0,31
1484,12.223419183192716,541.0,31
1485,12.369390269411145,372.0,26
1486,12.549009676179919,361.0,25
1487,12.585042601404828,386.0,26
1488,12.527871618087023,409.0,25
1489,12.430456010540032,434.0,26
1490,12.336298770585852,460.0,27
1491,12.408925694317372,487.0,28
1492,12.563931039923817,516.0,30
1493,12.791271691124782,546.0,31
1494,12.936920182884718,579.0,34
1495,12.989729281039946,608.0,33
1496,13.028129923240481,623.0,34
1497,13.020808380516522,657.0,35
1498,12.928217665028372,685.0,34
1499,12.862623887802249,709.0,34
1500,12.718860863203254,743.0,35
1501,12.54415483225398,781.0,39
1502,12.550771731938648,819.0,39
1503,12.504875378775028,858.0,40
1504,12.343403760948656,885.0,41
1505,12.200587679312253,928.0,44
1506,12.315170205053915,972.0,46
1507,12.297305684182183,992.0,46
1508,12.14874265330935,1039.0,48
1509,12.004333009417413,1086.0,49
1510,11.915329114599164,1134.0,50
1511,11.8218185772451,1184.0,51
1512,11.747576724835563,1236.0,53
1513,11.727247864436809,1286.0,53
1514,11.697714587991294,1341.0,56
1515,11.760628719844915,1374.0,55
1516,11.796745103970013,1429.0,56
1517,11.80390971606684,1485.0,56
1518,11.868116174449622,1457.0,56
1519,11.899198418861875,1453.0,56
1520,12.042587641256986,1451.0,54
1521,11.988104758829035,1448.0,53
1522,11.9905381602561,1465.0,54
1523,11.955960125123356,1521.0,57
1524,11.821190429343059,1576.0,57
1525,11.643763728506885,1636.0,61
1526,11.511054158940894,1695.0,63
1527,11.270498588632368,1757.0,63
1528,11.02233669600368,1817.0,63
1529,10.691627673419466,1881.0,65
1530,10.563417100990144,1008.0,46
1531,10.681458703990346,500.0,31
1532,11.03736828672996,199.0,23
1533,11.409543095596336,130.0,18
1534,11.825821679641928,82.0,15
1535,12.242276458976615,68.0,12
1536,12.614292199727396,75.0,14
1537,12.939387938708139,85.0,16
1538,13.260046291587736,101.0,17
1539,13.504337306036716,114.0,17
1540,13.72995605114029,128.0,18
1541,13.90077774978695,145.0,19
1542,14.116235518142696,161.0,19
1543,14.184878964032627,169.0,18
1544,14.184081697308486,181.0,18
1545,14.14409619871167,196.0,19
1546,14.10239034819169,211.0,19
1547,14.098985435384291,223.0,19
1548,14.045419497596349,244.0,22
1549,13.940080618671956,265.0,22
1550,13.894616239043659,284.0,24
1551,13.822586625553347,286.0,25
1552,13.60263022774086,313.0,28
1553,13.569071483851236,333.0,30
1554,13.421221112024638,360.0,31
1555,13.303920345674703,393.0,34
1556,13.101103296559382,428.0,36
1557,13.01763805243545,453.0,37
1558,12.767651872829845,481.0,37
1559,12.622102015337132,521.0,41
1560,12.422299051658566,559.0,40
1561,12.364401574397885,599.0,41
1562,12.307319585972605,625.0,44
1563,12.367878697222263,645.0,45
1564,12.550356777751064,688.0,46
1565,12.712673823167268,718.0,45
1566,12.756224525359174,751.0,46
1567,12.737144625370725,791.0,45
1568,12.65336439821006,837.0,47
1569,12.580638635463941,777.0,45
1570,12.55799216725622,781.0,44
1571,12.545171610823129,825.0,45
1572,12.334636766941157,871.0,47
1573,12.258807502488203,919.0,49
1574,12.023819084879985,968.0,50
1575,11.966734916888646,728.0,44
1576,11.95252264534356,616.0,39
1577,12.014575664551117,630.0,36
1578,12.245961009062968,632.0,36
1579,12.366209292829755,610.0,33
1580,12.484426923889359,622.0,34
1581,12.690665533422374,646.0,34
1582,12.912147355433103,676.0,35
1583,13.14137509381324,711.0,36
1584,13.218448732670137,746.0,38
1585,13.299848215397827,784.0,39
1586,13.325390435159466,826.0,43
1587,13.126318487432147,868.0,44
1588,12.898685429826275,913.0,46
1589,12.651062361263667,959.0,47
1590,12.397275576587653,991.0,47
1591,12.296191490018227,1024.0,45
1592,12.026864599246812,1061.0,46
1593,11.80090807442726,1102.0,49
1594,11.560076939532935,1154.0,53
1595,11.361052146447452,1208.0,55
1596,11.256904138433036,1264.0,57
1597,11.177212412963595,1306.0,62
1598,11.234379182222092,1364.0,61
1599,11.300423259381299,1426.0,63
1600,11.335801347991023,1489.0,64
1601,11.427326896148461,1552.0,64
1602,11.469156315386803,1597.0,64
1603,11.521737969873547,1661.0,65
1604,11.51098280813619,1728.0,68
1605,11.383502845252401,1792.0,67
1606,11.342804418928392,1856.0,67
1607,11.297249941199638,1924.0,69
1608,11.28301787266484,1911.0,68
1609,11.282841068965112,1899.0,68
1610,11.338387880241823,1904.0,67
1611,11.184174415769004,1912.0,66
1612,11.10263883644263,1930.0,68
1613,11.126147360479427,1955.0,69
1614,11.07775157779896,2023.0,69
1615,11.023002332452993,2092.0,70
1616,10.754854962447235,2141.0,70
1617,10.617435416576189,2212.0,72
1618,10.642697049094634,2283.0,72
1619,10.610928466154114,2355.0,73
1620,10.874259925384164,1434.0,49
1621,11.255917815150887,885.0,36
1622,11.669594976714045,692.0,29
1623,12.164395172054451,598.0,26
1624,12.562698305248361,541.0,24
1625,12.851068333950264,489.0,22
1626,13.219011918507206,404.0,20
1627,13.596616104828414,334.0,18
1628,13.880367981191988,264.0,17
1629,14.097413112722267,253.0,15
1630,14.370604693587707,269.0,17
1631,14.66301387084059,286.0,18
1632,15.022355056945276,303.0,18
1633,15.328947963185616,315.0,18
1634,15.522005583112751,330.0,17
1635,15.63299325482147,340.0,17
1636,15.740498069478182,349.0,16
1637,15.772141334276128,365.0,17
1638,15.777913739357471,381.0,17
1639,15.586970070592638,398.0,18
1640,15.36978920862906,410.0,18
1641,15.129283369313208,382.0,21
1642,15.001079748504065,357.0,24
1643,14.890991961837274,338.0,25
1644,14.813065039364488,318.0,22
1645,14.657851210652652,332.0,22
1646,14.43599673541378,356.0,25
1647,14.399273185701214,382.0,27
1648,14.209675063825955,411.0,30
1649,14.050540243479782,434.0,33
1650,13.671788298250087,442.0,31
1651,13.56863237329955,466.0,34
1652,13.488188994718433,493.0,35
1653,13.367295865005138,521.0,36
1654,13.119531171121515,549.0,35
1655,12.917399236152418,563.0,35
1656,12.70302862540684,592.0,34
1657,12.617086701674515,622.0,35
1658,12.58432368107501,649.0,37
1659,12.587074770839756,580.0,34
1660,12.630712352498902,583.0,32
1661,12.664510383712734,582.0,29
1662,12.693406054083802,603.0,29
1663,12.681247128096823,629.0,29
1664,12.594941752212685,658.0,30
1665,12.616381383943624,572.0,29
1666,12.58656663790207,543.0,31
1667,12.666349179297466,573.0,31
1668,12.534304129306971,606.0,34
1669,12.54331195879203,622.0,35
1670,12.57708989332365,640.0,33
1671,12.603259152218506,667.0,34
1672,12.59013466387561,701.0,35
1673,12.584715297722694,737.0,37
1674,12.559119548217096,774.0,38
1675,12.483958134232335,813.0,40
1676,12.47222071454903,854.0,42
1677,12.399773797347422,893.0,41
1678,12.182451983009985,934.0,42
