step, traffic_light                                             , rl_action, final_action, intervened, region      , reason             , regional_queues                                                                                   , remaining_steps                                                               , active_regions
 173, cluster_1016189230_1016195084_5921362584_9371895544       ,         1,            0, True      , Third_Agent , queue=473.0 >= 200 , "First_Agent:473.0,Second_Agent:12.0,Third_Agent:473.0,Fourth_Agent:473.0,Fifth_Agent:473.0"      , "First_Agent:2,Second_Agent:0,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , Third_Agent
 173, cluster_1016191445_1016199645                             ,         1,            0, True      , First_Agent , queue=473.0 >= 200 , "First_Agent:473.0,Second_Agent:12.0,Third_Agent:473.0,Fourth_Agent:473.0,Fifth_Agent:473.0"      , "First_Agent:2,Second_Agent:0,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , First_Agent
 173, cluster_1016191702_1016195035                             ,         1,            0, True      , Fourth_Agent, queue=473.0 >= 200 , "First_Agent:473.0,Second_Agent:12.0,Third_Agent:473.0,Fourth_Agent:473.0,Fifth_Agent:473.0"      , "First_Agent:2,Second_Agent:0,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , Fourth_Agent
 173, cluster_1016191801_1016199119                             ,         1,            0, True      , Fourth_Agent, queue=473.0 >= 200 , "First_Agent:473.0,Second_Agent:12.0,Third_Agent:473.0,Fourth_Agent:473.0,Fifth_Agent:473.0"      , "First_Agent:2,Second_Agent:0,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , Fourth_Agent
 173, cluster_1016192514_4084049672_5921362888                  ,         0,            0, True      , Third_Agent , queue=473.0 >= 200 , "First_Agent:473.0,Second_Agent:12.0,Third_Agent:473.0,Fourth_Agent:473.0,Fifth_Agent:473.0"      , "First_Agent:2,Second_Agent:0,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , Third_Agent
 174, 1016184376                                                ,         1,            1, False     ,             ,                    , "First_Agent:562.0,Second_Agent:22.0,Third_Agent:562.0,Fourth_Agent:562.0,Fifth_Agent:562.0"      , "First_Agent:2,Second_Agent:0,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , 
 174, 5237321225                                                ,         1,            0, True      , First_Agent , queue=562.0 >= 200 , "First_Agent:562.0,Second_Agent:22.0,Third_Agent:562.0,Fourth_Agent:562.0,Fifth_Agent:562.0"      , "First_Agent:2,Second_Agent:0,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , First_Agent
 174, GS_cluster_1016191643_1016191860_1016192269_1016198634    ,         1,            0, True      , Fifth_Agent , queue=562.0 >= 200 , "First_Agent:562.0,Second_Agent:22.0,Third_Agent:562.0,Fourth_Agent:562.0,Fifth_Agent:562.0"      , "First_Agent:2,Second_Agent:0,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , Fifth_Agent
 174, cluster_1016183180_1016185346_1016193503_1016194749       ,         1,            0, True      , Fifth_Agent , queue=562.0 >= 200 , "First_Agent:562.0,Second_Agent:22.0,Third_Agent:562.0,Fourth_Agent:562.0,Fifth_Agent:562.0"      , "First_Agent:2,Second_Agent:0,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , Fifth_Agent
 174, cluster_1016184252_1016191971                             ,         1,            1, False     ,             ,                    , "First_Agent:562.0,Second_Agent:22.0,Third_Agent:562.0,Fourth_Agent:562.0,Fifth_Agent:562.0"      , "First_Agent:2,Second_Agent:0,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , 
 174, cluster_1016184655_1016193545_1016201012_9372174241       ,         1,            1, False     ,             ,                    , "First_Agent:562.0,Second_Agent:22.0,Third_Agent:562.0,Fourth_Agent:562.0,Fifth_Agent:562.0"      , "First_Agent:2,Second_Agent:0,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , 
 174, cluster_1016184997_1016188102_1016195714_5921483463       ,         1,            0, True      , Fourth_Agent, queue=562.0 >= 200 , "First_Agent:562.0,Second_Agent:22.0,Third_Agent:562.0,Fourth_Agent:562.0,Fifth_Agent:562.0"      , "First_Agent:2,Second_Agent:0,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , Fourth_Agent
 174, cluster_1016185040_1016195865_9372174234_9372174235       ,         1,            0, True      , First_Agent , queue=562.0 >= 200 , "First_Agent:562.0,Second_Agent:22.0,Third_Agent:562.0,Fourth_Agent:562.0,Fifth_Agent:562.0"      , "First_Agent:2,Second_Agent:0,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , First_Agent
 174, cluster_1016185522_1016193644_5237321232_5921362889_#1more,         1,            0, True      , Third_Agent , queue=562.0 >= 200 , "First_Agent:562.0,Second_Agent:22.0,Third_Agent:562.0,Fourth_Agent:562.0,Fifth_Agent:562.0"      , "First_Agent:2,Second_Agent:0,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , Third_Agent
 174, cluster_1016189230_1016195084_5921362584_9371895544       ,         1,            0, True      , Third_Agent , queue=562.0 >= 200 , "First_Agent:562.0,Second_Agent:22.0,Third_Agent:562.0,Fourth_Agent:562.0,Fifth_Agent:562.0"      , "First_Agent:2,Second_Agent:0,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , Third_Agent
 174, cluster_1016191445_1016199645                             ,         1,            0, True      , First_Agent , queue=562.0 >= 200 , "First_Agent:562.0,Second_Agent:22.0,Third_Agent:562.0,Fourth_Agent:562.0,Fifth_Agent:562.0"      , "First_Agent:2,Second_Agent:0,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , First_Agent
 174, cluster_1016191702_1016195035                             ,         1,            0, True      , Fourth_Agent, queue=562.0 >= 200 , "First_Agent:562.0,Second_Agent:22.0,Third_Agent:562.0,Fourth_Agent:562.0,Fifth_Agent:562.0"      , "First_Agent:2,Second_Agent:0,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , Fourth_Agent
 174, cluster_1016191801_1016199119                             ,         1,            0, True      , Fourth_Agent, queue=562.0 >= 200 , "First_Agent:562.0,Second_Agent:22.0,Third_Agent:562.0,Fourth_Agent:562.0,Fifth_Agent:562.0"      , "First_Agent:2,Second_Agent:0,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , Fourth_Agent
 174, cluster_1016192514_4084049672_5921362888                  ,         0,            0, True      , Third_Agent , queue=562.0 >= 200 , "First_Agent:562.0,Second_Agent:22.0,Third_Agent:562.0,Fourth_Agent:562.0,Fifth_Agent:562.0"      , "First_Agent:2,Second_Agent:0,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , Third_Agent
 175, 1016184376                                                ,         1,            1, False     ,             ,                    , "First_Agent:749.0,Second_Agent:37.0,Third_Agent:749.0,Fourth_Agent:749.0,Fifth_Agent:749.0"      , "First_Agent:2,Second_Agent:0,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , 
 175, 5237321225                                                ,         1,            0, True      , First_Agent , queue=749.0 >= 200 , "First_Agent:749.0,Second_Agent:37.0,Third_Agent:749.0,Fourth_Agent:749.0,Fifth_Agent:749.0"      , "First_Agent:2,Second_Agent:0,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , First_Agent
 175, GS_cluster_1016191643_1016191860_1016192269_1016198634    ,         1,            0, True      , Fifth_Agent , queue=749.0 >= 200 , "First_Agent:749.0,Second_Agent:37.0,Third_Agent:749.0,Fourth_Agent:749.0,Fifth_Agent:749.0"      , "First_Agent:2,Second_Agent:0,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , Fifth_Agent
 175, cluster_1016183180_1016185346_1016193503_1016194749       ,         1,            0, True      , Fifth_Agent , queue=749.0 >= 200 , "First_Agent:749.0,Second_Agent:37.0,Third_Agent:749.0,Fourth_Agent:749.0,Fifth_Agent:749.0"      , "First_Agent:2,Second_Agent:0,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , Fifth_Agent
 175, cluster_1016184252_1016191971                             ,         1,            1, False     ,             ,                    , "First_Agent:749.0,Second_Agent:37.0,Third_Agent:749.0,Fourth_Agent:749.0,Fifth_Agent:749.0"      , "First_Agent:2,Second_Agent:0,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , 
 175, cluster_1016184655_1016193545_1016201012_9372174241       ,         1,            1, False     ,             ,                    , "First_Agent:749.0,Second_Agent:37.0,Third_Agent:749.0,Fourth_Agent:749.0,Fifth_Agent:749.0"      , "First_Agent:2,Second_Agent:0,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , 
 175, cluster_1016184997_1016188102_1016195714_5921483463       ,         1,            0, True      , Fourth_Agent, queue=749.0 >= 200 , "First_Agent:749.0,Second_Agent:37.0,Third_Agent:749.0,Fourth_Agent:749.0,Fifth_Agent:749.0"      , "First_Agent:2,Second_Agent:0,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , Fourth_Agent
 175, cluster_1016185040_1016195865_9372174234_9372174235       ,         1,            0, True      , First_Agent , queue=749.0 >= 200 , "First_Agent:749.0,Second_Agent:37.0,Third_Agent:749.0,Fourth_Agent:749.0,Fifth_Agent:749.0"      , "First_Agent:2,Second_Agent:0,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , First_Agent
 175, cluster_1016185522_1016193644_5237321232_5921362889_#1more,         1,            0, True      , Third_Agent , queue=749.0 >= 200 , "First_Agent:749.0,Second_Agent:37.0,Third_Agent:749.0,Fourth_Agent:749.0,Fifth_Agent:749.0"      , "First_Agent:2,Second_Agent:0,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , Third_Agent
 175, cluster_1016189230_1016195084_5921362584_9371895544       ,         0,            0, True      , Third_Agent , queue=749.0 >= 200 , "First_Agent:749.0,Second_Agent:37.0,Third_Agent:749.0,Fourth_Agent:749.0,Fifth_Agent:749.0"      , "First_Agent:2,Second_Agent:0,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , Third_Agent
 175, cluster_1016191445_1016199645                             ,         1,            0, True      , First_Agent , queue=749.0 >= 200 , "First_Agent:749.0,Second_Agent:37.0,Third_Agent:749.0,Fourth_Agent:749.0,Fifth_Agent:749.0"      , "First_Agent:2,Second_Agent:0,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , First_Agent
 175, cluster_1016191702_1016195035                             ,         1,            0, True      , Fourth_Agent, queue=749.0 >= 200 , "First_Agent:749.0,Second_Agent:37.0,Third_Agent:749.0,Fourth_Agent:749.0,Fifth_Agent:749.0"      , "First_Agent:2,Second_Agent:0,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , Fourth_Agent
 175, cluster_1016191801_1016199119                             ,         1,            0, True      , Fourth_Agent, queue=749.0 >= 200 , "First_Agent:749.0,Second_Agent:37.0,Third_Agent:749.0,Fourth_Agent:749.0,Fifth_Agent:749.0"      , "First_Agent:2,Second_Agent:0,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , Fourth_Agent
 175, cluster_1016192514_4084049672_5921362888                  ,         1,            0, True      , Third_Agent , queue=749.0 >= 200 , "First_Agent:749.0,Second_Agent:37.0,Third_Agent:749.0,Fourth_Agent:749.0,Fifth_Agent:749.0"      , "First_Agent:2,Second_Agent:0,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , Third_Agent
 176, 1016184376                                                ,         1,            0, True      , Second_Agent, queue=814.0 >= 200 , "First_Agent:814.0,Second_Agent:814.0,Third_Agent:814.0,Fourth_Agent:814.0,Fifth_Agent:814.0"     , "First_Agent:2,Second_Agent:10,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"    , Second_Agent
 176, 5237321225                                                ,         1,            0, True      , First_Agent , queue=814.0 >= 200 , "First_Agent:814.0,Second_Agent:814.0,Third_Agent:814.0,Fourth_Agent:814.0,Fifth_Agent:814.0"     , "First_Agent:2,Second_Agent:10,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"    , First_Agent
 176, GS_cluster_1016191643_1016191860_1016192269_1016198634    ,         1,            0, True      , Fifth_Agent , queue=814.0 >= 200 , "First_Agent:814.0,Second_Agent:814.0,Third_Agent:814.0,Fourth_Agent:814.0,Fifth_Agent:814.0"     , "First_Agent:2,Second_Agent:10,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"    , Fifth_Agent
 176, cluster_1016183180_1016185346_1016193503_1016194749       ,         1,            0, True      , Fifth_Agent , queue=814.0 >= 200 , "First_Agent:814.0,Second_Agent:814.0,Third_Agent:814.0,Fourth_Agent:814.0,Fifth_Agent:814.0"     , "First_Agent:2,Second_Agent:10,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"    , Fifth_Agent
 176, cluster_1016184252_1016191971                             ,         1,            0, True      , Second_Agent, queue=814.0 >= 200 , "First_Agent:814.0,Second_Agent:814.0,Third_Agent:814.0,Fourth_Agent:814.0,Fifth_Agent:814.0"     , "First_Agent:2,Second_Agent:10,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"    , Second_Agent
 176, cluster_1016184655_1016193545_1016201012_9372174241       ,         1,            0, True      , Second_Agent, queue=814.0 >= 200 , "First_Agent:814.0,Second_Agent:814.0,Third_Agent:814.0,Fourth_Agent:814.0,Fifth_Agent:814.0"     , "First_Agent:2,Second_Agent:10,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"    , Second_Agent
 176, cluster_1016184997_1016188102_1016195714_5921483463       ,         0,            0, True      , Fourth_Agent, queue=814.0 >= 200 , "First_Agent:814.0,Second_Agent:814.0,Third_Agent:814.0,Fourth_Agent:814.0,Fifth_Agent:814.0"     , "First_Agent:2,Second_Agent:10,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"    , Fourth_Agent
 176, cluster_1016185040_1016195865_9372174234_9372174235       ,         1,            0, True      , First_Agent , queue=814.0 >= 200 , "First_Agent:814.0,Second_Agent:814.0,Third_Agent:814.0,Fourth_Agent:814.0,Fifth_Agent:814.0"     , "First_Agent:2,Second_Agent:10,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"    , First_Agent
 176, cluster_1016185522_1016193644_5237321232_5921362889_#1more,         1,            0, True      , Third_Agent , queue=814.0 >= 200 , "First_Agent:814.0,Second_Agent:814.0,Third_Agent:814.0,Fourth_Agent:814.0,Fifth_Agent:814.0"     , "First_Agent:2,Second_Agent:10,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"    , Third_Agent
 176, cluster_1016189230_1016195084_5921362584_9371895544       ,         1,            0, True      , Third_Agent , queue=814.0 >= 200 , "First_Agent:814.0,Second_Agent:814.0,Third_Agent:814.0,Fourth_Agent:814.0,Fifth_Agent:814.0"     , "First_Agent:2,Second_Agent:10,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"    , Third_Agent
 176, cluster_1016191445_1016199645                             ,         1,            0, True      , First_Agent , queue=814.0 >= 200 , "First_Agent:814.0,Second_Agent:814.0,Third_Agent:814.0,Fourth_Agent:814.0,Fifth_Agent:814.0"     , "First_Agent:2,Second_Agent:10,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"    , First_Agent
 176, cluster_1016191702_1016195035                             ,         1,            0, True      , Fourth_Agent, queue=814.0 >= 200 , "First_Agent:814.0,Second_Agent:814.0,Third_Agent:814.0,Fourth_Agent:814.0,Fifth_Agent:814.0"     , "First_Agent:2,Second_Agent:10,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"    , Fourth_Agent
 176, cluster_1016191801_1016199119                             ,         1,            0, True      , Fourth_Agent, queue=814.0 >= 200 , "First_Agent:814.0,Second_Agent:814.0,Third_Agent:814.0,Fourth_Agent:814.0,Fifth_Agent:814.0"     , "First_Agent:2,Second_Agent:10,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"    , Fourth_Agent
 176, cluster_1016192514_4084049672_5921362888                  ,         1,            0, True      , Third_Agent , queue=814.0 >= 200 , "First_Agent:814.0,Second_Agent:814.0,Third_Agent:814.0,Fourth_Agent:814.0,Fifth_Agent:814.0"     , "First_Agent:2,Second_Agent:10,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"    , Third_Agent
 177, 1016184376                                                ,         1,            0, True      , Second_Agent, queue=1173.0 >= 200, "First_Agent:1173.0,Second_Agent:1173.0,Third_Agent:1173.0,Fourth_Agent:1173.0,Fifth_Agent:1173.0", "First_Agent:2,Second_Agent:10,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"    , Second_Agent
 177, 5237321225                                                ,         1,            0, True      , First_Agent , queue=1173.0 >= 200, "First_Agent:1173.0,Second_Agent:1173.0,Third_Agent:1173.0,Fourth_Agent:1173.0,Fifth_Agent:1173.0", "First_Agent:2,Second_Agent:10,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"    , First_Agent
 177, GS_cluster_1016191643_1016191860_1016192269_1016198634    ,         1,            0, True      , Fifth_Agent , queue=1173.0 >= 200, "First_Agent:1173.0,Second_Agent:1173.0,Third_Agent:1173.0,Fourth_Agent:1173.0,Fifth_Agent:1173.0", "First_Agent:2,Second_Agent:10,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"    , Fifth_Agent
 177, cluster_1016183180_1016185346_1016193503_1016194749       ,         1,            0, True      , Fifth_Agent , queue=1173.0 >= 200, "First_Agent:1173.0,Second_Agent:1173.0,Third_Agent:1173.0,Fourth_Agent:1173.0,Fifth_Agent:1173.0", "First_Agent:2,Second_Agent:10,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"    , Fifth_Agent
 177, cluster_1016184252_1016191971                             ,         1,            0, True      , Second_Agent, queue=1173.0 >= 200, "First_Agent:1173.0,Second_Agent:1173.0,Third_Agent:1173.0,Fourth_Agent:1173.0,Fifth_Agent:1173.0", "First_Agent:2,Second_Agent:10,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"    , Second_Agent
 177, cluster_1016184655_1016193545_1016201012_9372174241       ,         1,            0, True      , Second_Agent, queue=1173.0 >= 200, "First_Agent:1173.0,Second_Agent:1173.0,Third_Agent:1173.0,Fourth_Agent:1173.0,Fifth_Agent:1173.0", "First_Agent:2,Second_Agent:10,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"    , Second_Agent
 177, cluster_1016184997_1016188102_1016195714_5921483463       ,         1,            0, True      , Fourth_Agent, queue=1173.0 >= 200, "First_Agent:1173.0,Second_Agent:1173.0,Third_Agent:1173.0,Fourth_Agent:1173.0,Fifth_Agent:1173.0", "First_Agent:2,Second_Agent:10,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"    , Fourth_Agent
 177, cluster_1016185040_1016195865_9372174234_9372174235       ,         1,            0, True      , First_Agent , queue=1173.0 >= 200, "First_Agent:1173.0,Second_Agent:1173.0,Third_Agent:1173.0,Fourth_Agent:1173.0,Fifth_Agent:1173.0", "First_Agent:2,Second_Agent:10,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"    , First_Agent
 177, cluster_1016185522_1016193644_5237321232_5921362889_#1more,         0,            0, True      , Third_Agent , queue=1173.0 >= 200, "First_Agent:1173.0,Second_Agent:1173.0,Third_Agent:1173.0,Fourth_Agent:1173.0,Fifth_Agent:1173.0", "First_Agent:2,Second_Agent:10,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"    , Third_Agent
 177, cluster_1016189230_1016195084_5921362584_9371895544       ,         1,            0, True      , Third_Agent , queue=1173.0 >= 200, "First_Agent:1173.0,Second_Agent:1173.0,Third_Agent:1173.0,Fourth_Agent:1173.0,Fifth_Agent:1173.0", "First_Agent:2,Second_Agent:10,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"    , Third_Agent
 177, cluster_1016191445_1016199645                             ,         1,            0, True      , First_Agent , queue=1173.0 >= 200, "First_Agent:1173.0,Second_Agent:1173.0,Third_Agent:1173.0,Fourth_Agent:1173.0,Fifth_Agent:1173.0", "First_Agent:2,Second_Agent:10,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"    , First_Agent
 177, cluster_1016191702_1016195035                             ,         1,            0, True      , Fourth_Agent, queue=1173.0 >= 200, "First_Agent:1173.0,Second_Agent:1173.0,Third_Agent:1173.0,Fourth_Agent:1173.0,Fifth_Agent:1173.0", "First_Agent:2,Second_Agent:10,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"    , Fourth_Agent
 177, cluster_1016191801_1016199119                             ,         0,            0, True      , Fourth_Agent, queue=1173.0 >= 200, "First_Agent:1173.0,Second_Agent:1173.0,Third_Agent:1173.0,Fourth_Agent:1173.0,Fifth_Agent:1173.0", "First_Agent:2,Second_Agent:10,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"    , Fourth_Agent
 177, cluster_1016192514_4084049672_5921362888                  ,         1,            0, True      , Third_Agent , queue=1173.0 >= 200, "First_Agent:1173.0,Second_Agent:1173.0,Third_Agent:1173.0,Fourth_Agent:1173.0,Fifth_Agent:1173.0", "First_Agent:2,Second_Agent:10,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"    , Third_Agent
 178, 1016184376                                                ,         1,            0, True      , Second_Agent, queue=1310.0 >= 200, "First_Agent:1310.0,Second_Agent:1310.0,Third_Agent:1310.0,Fourth_Agent:1310.0,Fifth_Agent:1310.0", "First_Agent:2,Second_Agent:10,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"    , Second_Agent
 178, 5237321225                                                ,         1,            0, True      , First_Agent , queue=1310.0 >= 200, "First_Agent:1310.0,Second_Agent:1310.0,Third_Agent:1310.0,Fourth_Agent:1310.0,Fifth_Agent:1310.0", "First_Agent:2,Second_Agent:10,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"    , First_Agent
 178, GS_cluster_1016191643_1016191860_1016192269_1016198634    ,         1,            0, True      , Fifth_Agent , queue=1310.0 >= 200, "First_Agent:1310.0,Second_Agent:1310.0,Third_Agent:1310.0,Fourth_Agent:1310.0,Fifth_Agent:1310.0", "First_Agent:2,Second_Agent:10,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"    , Fifth_Agent
 178, cluster_1016183180_1016185346_1016193503_1016194749       ,         1,            0, True      , Fifth_Agent , queue=1310.0 >= 200, "First_Agent:1310.0,Second_Agent:1310.0,Third_Agent:1310.0,Fourth_Agent:1310.0,Fifth_Agent:1310.0", "First_Agent:2,Second_Agent:10,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"    , Fifth_Agent
 178, cluster_1016184252_1016191971                             ,         1,            0, True      , Second_Agent, queue=1310.0 >= 200, "First_Agent:1310.0,Second_Agent:1310.0,Third_Agent:1310.0,Fourth_Agent:1310.0,Fifth_Agent:1310.0", "First_Agent:2,Second_Agent:10,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"    , Second_Agent
 178, cluster_1016184655_1016193545_1016201012_9372174241       ,         1,            0, True      , Second_Agent, queue=1310.0 >= 200, "First_Agent:1310.0,Second_Agent:1310.0,Third_Agent:1310.0,Fourth_Agent:1310.0,Fifth_Agent:1310.0", "First_Agent:2,Second_Agent:10,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"    , Second_Agent
 178, cluster_1016184997_1016188102_1016195714_5921483463       ,         1,            0, True      , Fourth_Agent, queue=1310.0 >= 200, "First_Agent:1310.0,Second_Agent:1310.0,Third_Agent:1310.0,Fourth_Agent:1310.0,Fifth_Agent:1310.0", "First_Agent:2,Second_Agent:10,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"    , Fourth_Agent
 178, cluster_1016185040_1016195865_9372174234_9372174235       ,         1,            0, True      , First_Agent , queue=1310.0 >= 200, "First_Agent:1310.0,Second_Agent:1310.0,Third_Agent:1310.0,Fourth_Agent:1310.0,Fifth_Agent:1310.0", "First_Agent:2,Second_Agent:10,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"    , First_Agent
 178, cluster_1016185522_1016193644_5237321232_5921362889_#1more,         1,            0, True      , Third_Agent , queue=1310.0 >= 200, "First_Agent:1310.0,Second_Agent:1310.0,Third_Agent:1310.0,Fourth_Agent:1310.0,Fifth_Agent:1310.0", "First_Agent:2,Second_Agent:10,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"    , Third_Agent
 178, cluster_1016189230_1016195084_5921362584_9371895544       ,         1,            0, True      , Third_Agent , queue=1310.0 >= 200, "First_Agent:1310.0,Second_Agent:1310.0,Third_Agent:1310.0,Fourth_Agent:1310.0,Fifth_Agent:1310.0", "First_Agent:2,Second_Agent:10,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"    , Third_Agent
 178, cluster_1016191445_1016199645                             ,         1,            0, True      , First_Agent , queue=1310.0 >= 200, "First_Agent:1310.0,Second_Agent:1310.0,Third_Agent:1310.0,Fourth_Agent:1310.0,Fifth_Agent:1310.0", "First_Agent:2,Second_Agent:10,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"    , First_Agent
 178, cluster_1016191702_1016195035                             ,         1,            0, True      , Fourth_Agent, queue=1310.0 >= 200, "First_Agent:1310.0,Second_Agent:1310.0,Third_Agent:1310.0,Fourth_Agent:1310.0,Fifth_Agent:1310.0", "First_Agent:2,Second_Agent:10,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"    , Fourth_Agent
 178, cluster_1016191801_1016199119                             ,         0,            0, True      , Fourth_Agent, queue=1310.0 >= 200, "First_Agent:1310.0,Second_Agent:1310.0,Third_Agent:1310.0,Fourth_Agent:1310.0,Fifth_Agent:1310.0", "First_Agent:2,Second_Agent:10,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"    , Fourth_Agent
 178, cluster_1016192514_4084049672_5921362888                  ,         1,            0, True      , Third_Agent , queue=1310.0 >= 200, "First_Agent:1310.0,Second_Agent:1310.0,Third_Agent:1310.0,Fourth_Agent:1310.0,Fifth_Agent:1310.0", "First_Agent:2,Second_Agent:10,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"    , Third_Agent
 179, 1016184376                                                ,         1,            0, True      , Second_Agent, queue=1698.0 >= 200, "First_Agent:1698.0,Second_Agent:1698.0,Third_Agent:1698.0,Fourth_Agent:1698.0,Fifth_Agent:1698.0", "First_Agent:2,Second_Agent:10,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"    , Second_Agent
 179, 5237321225                                                ,         1,            0, True      , First_Agent , queue=1698.0 >= 200, "First_Agent:1698.0,Second_Agent:1698.0,Third_Agent:1698.0,Fourth_Agent:1698.0,Fifth_Agent:1698.0", "First_Agent:2,Second_Agent:10,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"    , First_Agent
 179, GS_cluster_1016191643_1016191860_1016192269_1016198634    ,         0,            0, True      , Fifth_Agent , queue=1698.0 >= 200, "First_Agent:1698.0,Second_Agent:1698.0,Third_Agent:1698.0,Fourth_Agent:1698.0,Fifth_Agent:1698.0", "First_Agent:2,Second_Agent:10,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"    , Fifth_Agent
 179, cluster_1016183180_1016185346_1016193503_1016194749       ,         1,            0, True      , Fifth_Agent , queue=1698.0 >= 200, "First_Agent:1698.0,Second_Agent:1698.0,Third_Agent:1698.0,Fourth_Agent:1698.0,Fifth_Agent:1698.0", "First_Agent:2,Second_Agent:10,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"    , Fifth_Agent
 179, cluster_1016184252_1016191971                             ,         1,            0, True      , Second_Agent, queue=1698.0 >= 200, "First_Agent:1698.0,Second_Agent:1698.0,Third_Agent:1698.0,Fourth_Agent:1698.0,Fifth_Agent:1698.0", "First_Agent:2,Second_Agent:10,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"    , Second_Agent
